,index,name,categories,latitude,longitude,neighborhood,NPU
1654,15,Vinings Nails,Spa,33.85970827216306,-84.48050493300713,,A
1655,23,Paces Bottle Shop,Liquor Store,33.86588349576091,-84.49253962017795,,A
1656,24,The Book Stop,Bookstore,33.86580228489514,-84.49238455764967,,A
1657,25,Publix,Grocery Store,33.863048731069256,-84.47837262853542,,A
1658,27,Smyrna Food Truck Tuesdays,Food Truck,33.87498602024064,-84.5064342787311,,A
1659,28,Starbucks,Coffee Shop,33.86488251,-84.4774673,,A
1660,29,Bowl Lab,Sushi Restaurant,33.865357470052984,-84.47214479716716,,A
1661,30,Little Azio,Italian Restaurant,33.84955260665783,-84.49269876819407,,D
1662,31,Rev Coffee,Coffee Shop,33.88222257589188,-84.50419777200925,,A
1663,35,OY! Restaurant,Breakfast Spot,33.8597796010454,-84.48053730917627,,A
1664,40,Padriac's,Gastropub,33.86439839943117,-84.47639371367467,,A
1665,42,Meehan's Public House,Pub,33.86492262794756,-84.47010146374315,,A
1666,6,SOHO,American Restaurant,33.86579466307585,-84.46672779710644,,A
1667,7,Stockyard Burgers and Bones - Vinings,Burger Joint,33.86558646369256,-84.4686994517535,,A
1668,10,Orient Express,Chinese Restaurant,33.866090781407856,-84.46778104873484,,A
1669,12,Cold Stone Creamery,Ice Cream Shop,33.865593,-84.46842,,A
1670,15,Cafe at Pharr,Sandwich Place,33.865103759176854,-84.46670547530746,,A
1671,17,Pure Barre Vinings,Gym,33.864874908732965,-84.466395682209,Vinings,A
1672,19,101 Steak,Steakhouse,33.86543798675073,-84.4712825884109,,A
1673,20,CamiCakes Cupcakes,Cupcake Shop,33.866142501495595,-84.46627731527754,,A
1674,21,Banana Republic,Clothing Store,33.865218,-84.465861,,A
1675,22,Chattahoochee National Recreation Area,Trail,33.87115148914393,-84.45339954051336,,A
1676,24,The Vinings Club Gym,Gym / Fitness Center,33.86714696498888,-84.469097499858,,A
1677,25,Vinings Inn,American Restaurant,33.866488940510294,-84.4659016692848,,A
1678,26,Thai Diner at Vinings,Thai Restaurant,33.87215246175571,-84.45753133636718,,A
1679,27,QuikTrip,Convenience Store,33.86557317974308,-84.47076312926917,,A
1680,31,crispina,Italian Restaurant,33.87140831226975,-84.45746553229563,,A
1681,32,Barnes & Noble,Bookstore,33.88007239692083,-84.46366148316517,,A
1682,33,Read Shop,Bookstore,33.86545,-84.467078,,A
1683,34,Zoës Kitchen,Mediterranean Restaurant,33.881068895882635,-84.46313378147747,,A
1684,35,Chicken Salad Chick of Vinings,Southern / Soul Food Restaurant,33.8655361,-84.4698711,,A
1685,36,Apple Cumberland Mall,Electronics Store,33.880334,-84.4682797,,A
1686,37,Maggiano's Little Italy,Italian Restaurant,33.88100129818578,-84.46752452474603,,A
1687,38,FIGO Pasta - Vinings,Italian Restaurant,33.86639195314517,-84.46707270565457,,A
1688,39,F2O - Fresh To Order,Sandwich Place,33.88092800799005,-84.46995998731616,,A
1689,40,Guaco Joes,Mexican Restaurant,33.865147697909116,-84.46747560025952,,A
1690,41,Willy's Mexicana Grill #2,Burrito Place,33.86431471835732,-84.47674124436152,,A
1691,43,Pinkberry,Frozen Yogurt Shop,33.881371,-84.462634,,A
1692,44,Olive Bistro Vinings,Mediterranean Restaurant,33.87229988835225,-84.45725056572556,,A
1693,45,Victoria's Secret PINK,Lingerie Store,33.88039585090127,-84.46896466239554,,A
1694,46,Chattahoochee River,Park,33.87574221192948,-84.448384979663,,A
1695,47,Costco Wholesale,Warehouse Store,33.880939703840156,-84.4711125148599,Cumberland,A
1696,48,Stoney River Legendary Steaks,Restaurant,33.881546575892294,-84.46912591069204,,A
1697,49,Arden's Garden,Juice Bar,33.866096177946275,-84.46630588873916,,A
1698,6,Chattahoochee River - East Palisades Area - National Recreation Area,Park,33.87804059044946,-84.44229125976562,,A
1699,19,AMC Parkway Pointe 15,Movie Theater,33.87900823261683,-84.45592425497415,,A
1700,21,Vinings Bottle Shop,Liquor Store,33.871529399391505,-84.45729923864575,,A
1701,22,Piece of Cake,Bakery,33.87323786173631,-84.45675090347737,,A
1702,23,Copeland's Of New Orleans,Cajun / Creole Restaurant,33.87751631114769,-84.45572548096906,,A
1703,25,C&S Seafood and Oyster Bar,Seafood Restaurant,33.87236092553369,-84.45742662611575,,A
1704,26,Chattahochee River National Recreation Area Palisades: Indian Trail,Trail,33.88629412576283,-84.44142790708977,,A
1705,32,Cobb Energy Performing Arts Centre,Performing Arts Venue,33.884471446155615,-84.45871547826654,,A
1706,33,Blaze Pizza,Comfort Food Restaurant,33.882773836378796,-84.4620379389271,Cumberland,A
1707,36,Total Wine & More,Wine Shop,33.8825985,-84.4609369,,A
1708,44,Doc Green's Gourmet Salads,Salad Place,33.873166550715915,-84.45686207712289,,A
1709,47,Bonefish Grill,Seafood Restaurant,33.88010513243791,-84.45917749799138,,A
1710,48,Chick-fil-A,Fast Food Restaurant,33.8808147,-84.4608791,,A
1711,8,Horseradish Grill,Southern / Soul Food Restaurant,33.873118322542254,-84.39618244199463,,A
1712,11,Chastain Park,Park,33.87405000053412,-84.39375400543213,,A
1713,12,Chastain Park Amphitheater,Music Venue,33.87683756326711,-84.39641449250945,,A
1714,14,Mt. Paran Country Store,Gas Station,33.877269547134645,-84.41259258920496,,A
1715,15,Chastain Park Walking Path,Trail,33.87563602634497,-84.39263858562998,,A
1716,20,Jinya Ramen Bar,Ramen Restaurant,33.85661843873709,-84.38284609907183,,B
1717,21,Publix,Grocery Store,33.848429216019966,-84.42822605352153,,C
1718,24,bartaco Chastain Park,Mexican Restaurant,33.8583927,-84.38141259999999,,B
1719,26,Yogurtland,Dessert Shop,33.8458073701025,-84.40475762963305,,C
1720,27,Arden's Garden,Juice Bar,33.857474304124096,-84.38140886762835,,B
1721,28,"Hal's ""The Steakhouse",Steakhouse,33.85463109253669,-84.38171939770632,,B
1722,30,Superica,Mexican Restaurant,33.86000440663912,-84.3811059941699,,B
1723,31,10 Degrees South,African Restaurant,33.86908206008552,-84.38052903457228,,B
1724,32,Chastain Park Swimming Pool,Pool,33.87469871120449,-84.39498500872148,,A
1725,34,The Punchline,Comedy Club,33.85396575103504,-84.38276311389315,,B
1726,35,Zoës Kitchen,Mediterranean Restaurant,33.85577925964275,-84.38233294107894,,B
1727,36,Chastain Park Ball Fields,Baseball Field,33.87519018812204,-84.38860416412354,,B
1728,37,Buttermilk Kitchen,Breakfast Spot,33.869898877794334,-84.38067811543442,,B
1729,40,Fellini's Pizza,Pizza Place,33.87606292555226,-84.38008902866409,,B
1730,41,Chick-fil-A,Fast Food Restaurant,33.8726064,-84.380757,,B
1731,46,Goldberg's Bagel and Deli,Deli / Bodega,33.874057790584274,-84.38028757604727,,B
1732,48,The Gym @ Peachtree Presbyterian,Gym,33.84682511608246,-84.38234939667514,,B
1733,49,The Lodge Café,Café,33.84773736087857,-84.38185798656987,,B
1734,13,Duck Donuts,Donut Shop,33.8551479,-84.3817411,,B
1735,15,Thunderbolt Power Yoga,Yoga Studio,33.860270957161795,-84.38141178073221,,B
1736,17,Panera Bread,Bakery,33.8567506,-84.3826417,,B
1737,18,Tin Lizzy's Cantina,Taco Place,33.853869136528004,-84.38216596012619,,B
1738,23,Pink Barre,Gym,33.85501960364287,-84.38214155092857,,B
1739,26,Goodwill,Thrift / Vintage Store,33.86177961710877,-84.38070492562493,,B
1740,30,The Fresh Market,Grocery Store,33.87452189583569,-84.38033110483923,,B
1741,31,Mirko Pasta,Italian Restaurant,33.87009738826109,-84.38056872334076,,B
1742,32,Farm Burger,Burger Joint,33.8473277,-84.3727114,,B
1743,34,ROC House Women's Fitness Spa,Gym / Fitness Center,33.847748983919416,-84.37358074054552,,B
1744,36,Chama Gaucha (Brazilian Steakhouse),Brazilian Restaurant,33.846545916961254,-84.37264616837173,,B
1745,37,Octane Coffee,Coffee Shop,33.84832750555792,-84.37381703983615,,B
1746,38,Eminence Nail & Spa,Cosmetics Shop,33.84987442443574,-84.37065134517364,North Buckhead,B
1747,39,Hammond Nail and Spa,Cosmetics Shop,33.8709252410041,-84.37980524150734,,B
1748,41,The Big Ketch Saltwater Grill,Seafood Restaurant,33.84467068608023,-84.3795682775457,,B
1749,42,Binders Art Supplies,Arts & Crafts Store,33.84629653770053,-84.37469252963753,,B
1750,47,Abbadabba's,Shoe Store,33.874201437849806,-84.38021402639234,,B
1751,49,Swoozie's,Gift Shop,33.871578111909955,-84.38069597569694,,B
1752,0,AMC Phipps Plaza 14,Movie Theater,33.85273825701329,-84.36274224470112,,B
1753,1,St. Cecilia,Italian Restaurant,33.85107104271073,-84.36100019853922,,B
1754,2,Nordstrom,Department Store,33.85330127127997,-84.36122953891754,North Buckhead,B
1755,4,Rock's Chicken & Fries,Fried Chicken Joint,33.85311170876838,-84.36297412147266,,B
1756,5,Phipps Plaza,Shopping Mall,33.852544,-84.361986,,B
1757,6,Sur La Table,Department Store,33.85302796902887,-84.36280495245252,,B
1758,8,Lilly Pulitzer,Boutique,33.85303148948626,-84.36251352183668,,B
1759,10,Peachtree Roadrace Start,Athletics & Sports,33.8496835553922,-84.36277070902227,North Buckhead,B
1760,13,Louis Vuitton,Boutique,33.8519554,-84.3622739,,B
1761,14,Little Alley Steakhouse,Steakhouse,33.85215017524251,-84.36601101183699,,B
1762,15,Tomo,Japanese Restaurant,33.8546354089527,-84.35853858555082,,B
1763,17,AC Hotel by Marriott Atlanta Buckhead at Phipps Plaza,Hotel,33.854178895859086,-84.36033368110657,,B
1764,18,New York Prime Steakhouse,Steakhouse,33.85159199900565,-84.36439482949268,,B
1765,20,The Cheesecake Factory,American Restaurant,33.848161817304316,-84.3628412643705,,B
1766,21,Cost Plus World Market,Furniture / Home Store,33.851054,-84.370815,,B
1767,22,Saks Fifth Avenue,Department Store,33.85188840114271,-84.36228283354119,,B
1768,26,The Container Store,Furniture / Home Store,33.853316059586426,-84.35858970358146,,B
1769,29,South City Kitchen Buckhead,Southern / Soul Food Restaurant,33.84725813106263,-84.367953874555,,B
1770,32,Zinburger Wine & Burger Bar,Burger Joint,33.84795520354199,-84.36396473297262,,B
1771,33,Bistro Niko,French Restaurant,33.84654832641648,-84.36867751315688,,B
1772,35,Capital City Country Club,Golf Course,33.864402334983204,-84.35032904148102,,B
1773,36,Seven Lamps,American Restaurant,33.84710326642581,-84.3652909162461,,B
1774,39,Davio's,Italian Restaurant,33.85280807114942,-84.36286997227398,,B
1775,41,J.Crew,Clothing Store,33.8471739,-84.3622982,,B
1776,43,Little Nancy Creek Park,Playground,33.86382540021294,-84.35861291949448,,B
1777,46,Del Frisco's Grille,Steakhouse,33.84904656072579,-84.36624630355709,,B
1778,48,The Tavern At Phipps,American Restaurant,33.85175653600814,-84.36164388133115,,B
1779,49,Tiffany & Co.,Jewelry Store,33.852818,-84.3619724,,B
1780,0,Total Wine & More,Beer Store,33.8588311,-84.3420887,,B
1781,1,Mellow Mushroom,Pizza Place,33.861302,-84.339921,,B
1782,2,Willy's Mexicana Grill,Mexican Restaurant,33.85670882239421,-84.34389533334705,Brookhaven,B
1783,4,City Dog Market,Pet Store,33.86710619999999,-84.33628019999999,,B
1784,5,Waffle House,Diner,33.861114123466024,-84.33914101858608,,B
1785,6,The Beer Growler Brookhaven,Beer Store,33.860912799805604,-84.33117709778938,,B
1786,7,Souper Jenny,Soup Place,33.86795793568412,-84.33584867900962,,B
1787,8,Big Peach Running Co.,Sporting Goods Shop,33.86995536316804,-84.33623556273145,,B
1788,9,Kaleidoscope Bistro & Pub,American Restaurant,33.860906159583195,-84.33202317451683,,B
1789,10,Valenza Italian,Italian Restaurant,33.86073757875481,-84.33006815560559,,B
1790,11,Verde,Taco Place,33.86099355389824,-84.33080015565712,,B
1791,12,The One Sushi +,Asian Restaurant,33.86114258194967,-84.33200619611539,,B
1792,13,VERO pizzaria,Pizza Place,33.860761258891145,-84.33019674012043,,B
1793,14,Olde Blind Dog Irish Pub,Irish Pub,33.87005543462317,-84.33631611546707,,B
1794,15,HAVEN Restaurant & Bar,American Restaurant,33.86076222664154,-84.33048552541577,,B
1795,16,Publix,Grocery Store,33.870076165321166,-84.33472232916111,,B
1796,17,Newk's Eatery,Sandwich Place,33.87024828366323,-84.33557724892859,,B
1797,18,Cinébistro at Town Brookhaven,Movie Theater,33.870974728791396,-84.33764194978625,,B
1798,20,Marshalls,Department Store,33.871214068473805,-84.33682206148973,,B
1799,21,Natural Body Spa,Spa,33.861028575477306,-84.33032063625879,,B
1800,25,European Wax Center,Health & Beauty Service,33.870236512050404,-84.33594416148578,,B
1801,26,Hobnob,American Restaurant,33.87050140129664,-84.33658972506122,,B
1802,28,LA Fitness,Gym / Fitness Center,33.8723119354117,-84.33470587290665,,B
1803,30,Town Brookhaven,Shopping Mall,33.870137423198855,-84.33594562904638,,B
1804,38,Oglethorpe University,College & University,33.87483204849893,-84.33224223906507,,B
1805,44,Avellino's,Pizza Place,33.88085841849446,-84.34267530718776,,B
1806,1,Nam Phuong,Vietnamese Restaurant,33.861269253111324,-84.3079345243711,,B
1807,3,Pho Dai Loi 2,Vietnamese Restaurant,33.86514532605898,-84.30489897784675,,B
1808,5,La Costilla Grill,Mexican Restaurant,33.858726148786936,-84.30936830715405,,B
1809,9,Atlanta Vintage Books,Bookstore,33.86671633357492,-84.30979614173685,,B
1810,10,Planet Fitness,Gym / Fitness Center,33.86423768898511,-84.3059021354834,,B
1811,14,Smoothie King,Smoothie Shop,33.857961,-84.312474,,B
1812,16,57th Fighter Group Restaurant,American Restaurant,33.872632031153465,-84.30571015697502,,B
1813,17,Com Vietnamese Grill Restaurant,Vietnamese Restaurant,33.85986726744913,-84.30899439150676,,B
1814,20,Crawfish Shack Seafood,Seafood Restaurant,33.8682071685345,-84.29977125044324,,B
1815,21,Mariscos La Riviera Nayarit,Seafood Restaurant,33.85878430508457,-84.30987266601764,,B
1816,26,Ashford Park,Playground,33.87504389259171,-84.32613711563754,,B
1817,27,QuikTrip,Convenience Store,33.8613382889898,-84.30881604986203,,B
1818,28,bismillah cafe,Middle Eastern Restaurant,33.86069497195627,-84.30945493305258,,B
1819,30,Brookhaven Farmers Market,Farmers Market,33.86055465111413,-84.33018343057483,,B
1820,38,El Potro,Mexican Restaurant,33.84525257722314,-84.32674660352019,,B
1821,39,Ross Dress for Less,Clothing Store,33.86295605561853,-84.30828217249304,,B
1822,42,Follies,Strip Club,33.86218334524426,-84.30676371879834,,B
1823,43,RaceTrac,Gas Station,33.865689,-84.309854,,B
1824,44,DeKalb-Peachtree Airport (PDK) (DeKalb-Peachtree Airport),Airport,33.877384088702854,-84.30432115561435,,B
1825,45,Dresden Park,Park,33.86793181959724,-84.3137800201156,,B
1826,1,Marco's Pizza,Pizza Place,33.86226461,-84.28754287,,B
1827,7,Purnima,Indian Restaurant,33.877129830779495,-84.293216682349,,B
1828,10,Publix,Grocery Store,33.86267361748772,-84.28782889548653,,B
1829,11,Pho 24,Vietnamese Restaurant,33.877427879602465,-84.29307430040058,,B
1830,15,QuikTrip,Convenience Store,33.87955967623364,-84.27471528080804,,B
1831,16,Phở Bắc,Vietnamese Restaurant,33.88469065278983,-84.28800131125543,,B
1832,21,Chocolaté Coffee,Coffee Shop,33.86235568214042,-84.28746248674226,,B
1833,22,Food Terminal,Asian Restaurant,33.887573070927594,-84.28779806008615,,B
1834,23,Chick Fil A,Fast Food Restaurant,33.88193302532809,-84.29656277207461,,B
1835,26,Harmony Vegetarian Chinese Restaurant,Vegetarian / Vegan Restaurant,33.884668084239934,-84.28774539574546,,B
1836,27,Playground At Peachtree DeKalb Airport,Playground,33.876695057435,-84.3040109124806,,B
1837,28,One on One Physical Therapy and Pilates,Physical Therapist,33.87605196375476,-84.27591131184701,,B
1838,31,Las Tortas Locas,Burrito Place,33.859938304413475,-84.30883515155838,,B
1839,32,Canton House Chinese Restaurant,Chinese Restaurant,33.88261219748068,-84.28951838898655,,B
1840,35,Stone Summit Climbing & Fitness,Gym / Fitness Center,33.88421656841107,-84.2676643753611,,B
1841,36,Taqueria Los Rayos,Mexican Restaurant,33.86027883417104,-84.31024335861093,,B
1842,37,Dish Korean Cuisine,Korean Restaurant,33.88771548381465,-84.28797402216318,,B
1843,39,Ponko Chicken,Fried Chicken Joint,33.878117789232775,-84.27062168987314,,B
1844,41,El Taco Veloz,Mexican Restaurant,33.89111171159787,-84.285680022907,,B
1845,42,Taqueria del Sol,Taco Place,33.88374946436994,-84.31605939208278,,B
1846,46,Frosty Caboose,Ice Cream Shop,33.89329270813606,-84.29980371036622,,B
1847,48,Mini Hot Pot,Hotpot Restaurant,33.88419611211055,-84.28754072497853,,B
1848,30,Victoria's Secret PINK,Lingerie Store,33.84956253843326,-84.2546825955916,,F
1849,31,Mediterranean Bakery,Falafel Restaurant,33.88675145286141,-84.25516113169667,,B
1850,32,Victoria's Secret,Lingerie Store,33.84939,-84.254671,,F
1851,38,Regal Cinemas Hollywood 24 @ North I-85,Movie Theater,33.87102872930576,-84.27709249311468,,B
1852,40,Little Cuba,Cuban Restaurant,33.88589055350883,-84.25601327355689,,B
1853,45,Mr Cue's II Billiards & Burgers,Pool Hall,33.8845836528915,-84.24843884783014,,B
1854,32,DSW Designer Shoe Warehouse,Shoe Store,33.8497781,-84.2425176,,F
1855,35,DSW,Shoe Store,33.849286988038735,-84.24244606955095,,F
1856,49,Rooftop at M. (Marlows Tavern),Whisky Bar,33.84711530026528,-84.24856521769597,,F
1857,19,Kochi Sushi & Hibachi,Japanese Restaurant,33.85530170448465,-84.20980617375382,,F
1858,22,Heritage Golf Links,Golf Course,33.879913072807675,-84.20707462968335,,F
1859,23,Furbusters,Pet Store,33.853537078103265,-84.21478762923199,,F
1860,24,L'Thai Organic Cuisine & Wine Bar,Asian Restaurant,33.867210148232935,-84.1915174405374,,F
1861,25,San Pancho Taqueria,Mexican Restaurant,33.86740129688308,-84.1916385925051,,F
1862,27,Firehouse Subs,Sandwich Place,33.855416,-84.209813,,F
1863,28,Walgreens,Pharmacy,33.85637625896191,-84.2095486074686,,F
1864,34,Main Moon,Chinese Restaurant,33.85238613211163,-84.20685905400596,,F
1865,35,Tucker Farmers Market,Farmers Market,33.853416327661606,-84.21384248016463,,F
1866,36,Growler Time,Beer Store,33.8529529394245,-84.21415674000326,,F
1867,39,Lucky Shoals Park,Baseball Field,33.881702343505054,-84.19976480217396,,F
1868,45,Great Clips,Salon / Barbershop,33.85552212719942,-84.20630484522798,,F
1869,47,Value Village Thrift Store,Antique Shop,33.84846419207508,-84.2238350591277,,F
1870,48,Moe's Southwest Grill,Mexican Restaurant,33.85030384596122,-84.20600697553304,,F
1871,1,Mezza Luna Trattoria,Italian Restaurant,33.8827477,-84.50489,,A
1872,2,US Cafe Express,Burger Joint,33.88281266011106,-84.48710260909246,,A
1873,3,Tacos La Villa,Taco Place,33.893432443727384,-84.47736663830891,,A
1874,4,Siam Square Thai Cuisine,Thai Restaurant,33.89830003367737,-84.49571578358686,,A
1875,5,T.J. Maxx,Department Store,33.88944646844946,-84.47812888018574,,A
1876,6,Cost Plus World Market,Furniture / Home Store,33.8901609,-84.4767457,,A
1877,8,WiseAsh Cigars,Smoke Shop,33.89309886966198,-84.47731691822028,,A
1878,9,X3 Sports - Marietta,Gym / Fitness Center,33.90425982427382,-84.48606491088867,,A
