,name,categories,latitude,longitude,neighborhood,NPU
20,HomeGoods,Furniture / Home Store,33.854917,-84.207706,,B
21,Chipotle Mexican Grill,Mexican Restaurant,33.85160475141166,-84.21001497362806,,B
22,The Greater Good BBQ,BBQ Joint,33.85019398297419,-84.20718775977943,,B
24,Tucker Saloon,Dive Bar,33.84779533194147,-84.22684228802804,,B
26,Starbucks,Coffee Shop,33.8550903,-84.21004229,,B
27,Tucker High School,High School,33.8561880430488,-84.21552658081055,,B
29,Enzo's Pizza,Pizza Place,33.84892277557217,-84.20504645658411,,B
30,Dunkin' Donuts / Baskin Robbins,Donut Shop,33.850845341213166,-84.21515111348808,,B
37,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.850639,-84.207619,,B
41,Village Burger Tucker,American Restaurant,33.853150927793045,-84.21415962103279,,B
44,Rock Hard Fitness,Gym,33.8506891608285,-84.20933813546996,,A
48,Henderson Park,Park,33.866064805454094,-84.22861282756548,,B
3,Building Better Health (BBH),Gym,33.86532994307144,-84.4820037239579,,B
5,Sushi Tong,Sushi Restaurant,33.8654382132041,-84.49238847015074,,B
8,Union Diamond,Jewelry Store,33.861147783596344,-84.48320114985108,,B
11,Taylor-Brawner Park,Playground,33.875165724915846,-84.50631024282367,,B
15,Vinings Nails,Spa,33.85970827216306,-84.48050493300713,,B
23,Paces Bottle Shop,Liquor Store,33.86588349576091,-84.49253962017795,,B
24,The Book Stop,Bookstore,33.86580228489514,-84.49238455764967,,B
25,Publix,Grocery Store,33.863048731069256,-84.47837262853542,,B
27,Smyrna Food Truck Tuesdays,Food Truck,33.87498602024064,-84.5064342787311,,B
28,Starbucks,Coffee Shop,33.86488251,-84.4774673,,B
29,Bowl Lab,Sushi Restaurant,33.865357470052984,-84.47214479716716,,B
30,Little Azio,Italian Restaurant,33.84955260665783,-84.49269876819407,,B
31,Rev Coffee,Coffee Shop,33.88222257589188,-84.50419777200925,,B
35,OY! Restaurant,Breakfast Spot,33.8597796010454,-84.48053730917627,,B
40,Padriac's,Gastropub,33.86439839943117,-84.47639371367467,,B
42,Meehan's Public House,Pub,33.86492262794756,-84.47010146374315,,B
6,SOHO,American Restaurant,33.86579466307585,-84.46672779710644,,B
7,Stockyard Burgers and Bones - Vinings,Burger Joint,33.86558646369256,-84.4686994517535,,B
10,Orient Express,Chinese Restaurant,33.866090781407856,-84.46778104873484,,B
12,Cold Stone Creamery,Ice Cream Shop,33.865593,-84.46842,,B
15,Cafe at Pharr,Sandwich Place,33.865103759176854,-84.46670547530746,,B
17,Pure Barre Vinings,Gym,33.864874908732965,-84.466395682209,Vinings,B
19,101 Steak,Steakhouse,33.86543798675073,-84.4712825884109,,B
20,CamiCakes Cupcakes,Cupcake Shop,33.866142501495595,-84.46627731527754,,B
21,Banana Republic,Clothing Store,33.865218,-84.465861,,B
22,Chattahoochee National Recreation Area,Trail,33.87115148914393,-84.45339954051336,,B
24,The Vinings Club Gym,Gym / Fitness Center,33.86714696498888,-84.469097499858,,B
25,Vinings Inn,American Restaurant,33.866488940510294,-84.4659016692848,,B
26,Thai Diner at Vinings,Thai Restaurant,33.87215246175571,-84.45753133636718,,B
27,QuikTrip,Convenience Store,33.86557317974308,-84.47076312926917,,B
31,crispina,Italian Restaurant,33.87140831226975,-84.45746553229563,,B
32,Barnes & Noble,Bookstore,33.88007239692083,-84.46366148316517,,B
33,Read Shop,Bookstore,33.86545,-84.467078,,B
34,Zoës Kitchen,Mediterranean Restaurant,33.881068895882635,-84.46313378147747,,B
35,Chicken Salad Chick of Vinings,Southern / Soul Food Restaurant,33.8655361,-84.4698711,,B
36,Apple Cumberland Mall,Electronics Store,33.880334,-84.4682797,,B
37,Maggiano's Little Italy,Italian Restaurant,33.88100129818578,-84.46752452474603,,B
38,FIGO Pasta - Vinings,Italian Restaurant,33.86639195314517,-84.46707270565457,,B
39,F2O - Fresh To Order,Sandwich Place,33.88092800799005,-84.46995998731616,,B
40,Guaco Joes,Mexican Restaurant,33.865147697909116,-84.46747560025952,,B
41,Willy's Mexicana Grill #2,Burrito Place,33.86431471835732,-84.47674124436152,,B
43,Pinkberry,Frozen Yogurt Shop,33.881371,-84.462634,,B
44,Olive Bistro Vinings,Mediterranean Restaurant,33.87229988835225,-84.45725056572556,,A
45,Victoria's Secret PINK,Lingerie Store,33.88039585090127,-84.46896466239554,,B
46,Chattahoochee River,Park,33.87574221192948,-84.448384979663,,B
47,Costco Wholesale,Warehouse Store,33.880939703840156,-84.4711125148599,Cumberland,B
48,Stoney River Legendary Steaks,Restaurant,33.881546575892294,-84.46912591069204,,B
49,Arden's Garden,Juice Bar,33.866096177946275,-84.46630588873916,,B
6,Chattahoochee River - East Palisades Area - National Recreation Area,Park,33.87804059044946,-84.44229125976562,,B
19,AMC Parkway Pointe 15,Movie Theater,33.87900823261683,-84.45592425497415,,B
21,Vinings Bottle Shop,Liquor Store,33.871529399391505,-84.45729923864575,,B
22,Piece of Cake,Bakery,33.87323786173631,-84.45675090347737,,B
23,Copeland's Of New Orleans,Cajun / Creole Restaurant,33.87751631114769,-84.45572548096906,,B
25,C&S Seafood and Oyster Bar,Seafood Restaurant,33.87236092553369,-84.45742662611575,,B
26,Chattahochee River National Recreation Area Palisades: Indian Trail,Trail,33.88629412576283,-84.44142790708977,,B
32,Cobb Energy Performing Arts Centre,Performing Arts Venue,33.884471446155615,-84.45871547826654,,B
33,Blaze Pizza,Comfort Food Restaurant,33.882773836378796,-84.4620379389271,Cumberland,B
36,Total Wine & More,Wine Shop,33.8825985,-84.4609369,,B
44,Doc Green's Gourmet Salads,Salad Place,33.873166550715915,-84.45686207712289,,A
47,Bonefish Grill,Seafood Restaurant,33.88010513243791,-84.45917749799138,,B
48,Chick-fil-A,Fast Food Restaurant,33.8808147,-84.4608791,,B
8,Horseradish Grill,Southern / Soul Food Restaurant,33.873118322542254,-84.39618244199463,,B
11,Chastain Park,Park,33.87405000053412,-84.39375400543213,,B
12,Chastain Park Amphitheater,Music Venue,33.87683756326711,-84.39641449250945,,B
14,Mt. Paran Country Store,Gas Station,33.877269547134645,-84.41259258920496,,B
15,Chastain Park Walking Path,Trail,33.87563602634497,-84.39263858562998,,B
20,Jinya Ramen Bar,Ramen Restaurant,33.85661843873709,-84.38284609907183,,B
21,Publix,Grocery Store,33.848429216019966,-84.42822605352153,,B
24,bartaco Chastain Park,Mexican Restaurant,33.8583927,-84.38141259999999,,B
26,Yogurtland,Dessert Shop,33.8458073701025,-84.40475762963305,,B
27,Arden's Garden,Juice Bar,33.857474304124096,-84.38140886762835,,B
28,"Hal's ""The Steakhouse",Steakhouse,33.85463109253669,-84.38171939770632,,B
30,Superica,Mexican Restaurant,33.86000440663912,-84.3811059941699,,B
31,10 Degrees South,African Restaurant,33.86908206008552,-84.38052903457228,,B
32,Chastain Park Swimming Pool,Pool,33.87469871120449,-84.39498500872148,,B
34,The Punchline,Comedy Club,33.85396575103504,-84.38276311389315,,B
35,Zoës Kitchen,Mediterranean Restaurant,33.85577925964275,-84.38233294107894,,B
36,Chastain Park Ball Fields,Baseball Field,33.87519018812204,-84.38860416412354,,B
37,Buttermilk Kitchen,Breakfast Spot,33.869898877794334,-84.38067811543442,,B
40,Fellini's Pizza,Pizza Place,33.87606292555226,-84.38008902866409,,B
41,Chick-fil-A,Fast Food Restaurant,33.8726064,-84.380757,,B
46,Goldberg's Bagel and Deli,Deli / Bodega,33.874057790584274,-84.38028757604727,,B
48,The Gym @ Peachtree Presbyterian,Gym,33.84682511608246,-84.38234939667514,,B
49,The Lodge Café,Café,33.84773736087857,-84.38185798656987,,B
13,Duck Donuts,Donut Shop,33.8551479,-84.3817411,,B
15,Thunderbolt Power Yoga,Yoga Studio,33.860270957161795,-84.38141178073221,,B
17,Panera Bread,Bakery,33.8567506,-84.3826417,,B
18,Tin Lizzy's Cantina,Taco Place,33.853869136528004,-84.38216596012619,,B
23,Pink Barre,Gym,33.85501960364287,-84.38214155092857,,B
26,Goodwill,Thrift / Vintage Store,33.86177961710877,-84.38070492562493,,B
30,The Fresh Market,Grocery Store,33.87452189583569,-84.38033110483923,,B
31,Mirko Pasta,Italian Restaurant,33.87009738826109,-84.38056872334076,,B
32,Farm Burger,Burger Joint,33.8473277,-84.3727114,,B
34,ROC House Women's Fitness Spa,Gym / Fitness Center,33.847748983919416,-84.37358074054552,,B
36,Chama Gaucha (Brazilian Steakhouse),Brazilian Restaurant,33.846545916961254,-84.37264616837173,,B
37,Octane Coffee,Coffee Shop,33.84832750555792,-84.37381703983615,,B
38,Eminence Nail & Spa,Cosmetics Shop,33.84987442443574,-84.37065134517364,North Buckhead,B
39,Hammond Nail and Spa,Cosmetics Shop,33.8709252410041,-84.37980524150734,,B
41,The Big Ketch Saltwater Grill,Seafood Restaurant,33.84467068608023,-84.3795682775457,,B
42,Binders Art Supplies,Arts & Crafts Store,33.84629653770053,-84.37469252963753,,B
47,Abbadabba's,Shoe Store,33.874201437849806,-84.38021402639234,,B
49,Swoozie's,Gift Shop,33.871578111909955,-84.38069597569694,,B
0,AMC Phipps Plaza 14,Movie Theater,33.85273825701329,-84.36274224470112,,B
1,St. Cecilia,Italian Restaurant,33.85107104271073,-84.36100019853922,,B
2,Nordstrom,Department Store,33.85330127127997,-84.36122953891754,North Buckhead,B
4,Rock's Chicken & Fries,Fried Chicken Joint,33.85311170876838,-84.36297412147266,,A
5,Phipps Plaza,Shopping Mall,33.852544,-84.361986,,B
6,Sur La Table,Department Store,33.85302796902887,-84.36280495245252,,B
8,Lilly Pulitzer,Boutique,33.85303148948626,-84.36251352183668,,B
10,Peachtree Roadrace Start,Athletics & Sports,33.8496835553922,-84.36277070902227,North Buckhead,B
13,Louis Vuitton,Boutique,33.8519554,-84.3622739,,B
14,Little Alley Steakhouse,Steakhouse,33.85215017524251,-84.36601101183699,,B
15,Tomo,Japanese Restaurant,33.8546354089527,-84.35853858555082,,B
17,AC Hotel by Marriott Atlanta Buckhead at Phipps Plaza,Hotel,33.854178895859086,-84.36033368110657,,B
18,New York Prime Steakhouse,Steakhouse,33.85159199900565,-84.36439482949268,,B
20,The Cheesecake Factory,American Restaurant,33.848161817304316,-84.3628412643705,,B
21,Cost Plus World Market,Furniture / Home Store,33.851054,-84.370815,,B
22,Saks Fifth Avenue,Department Store,33.85188840114271,-84.36228283354119,,B
26,The Container Store,Furniture / Home Store,33.853316059586426,-84.35858970358146,,B
29,South City Kitchen Buckhead,Southern / Soul Food Restaurant,33.84725813106263,-84.367953874555,,B
32,Zinburger Wine & Burger Bar,Burger Joint,33.84795520354199,-84.36396473297262,,B
33,Bistro Niko,French Restaurant,33.84654832641648,-84.36867751315688,,B
35,Capital City Country Club,Golf Course,33.864402334983204,-84.35032904148102,,B
36,Seven Lamps,American Restaurant,33.84710326642581,-84.3652909162461,,B
39,Davio's,Italian Restaurant,33.85280807114942,-84.36286997227398,,B
41,J.Crew,Clothing Store,33.8471739,-84.3622982,,B
43,Little Nancy Creek Park,Playground,33.86382540021294,-84.35861291949448,,B
46,Del Frisco's Grille,Steakhouse,33.84904656072579,-84.36624630355709,,B
48,The Tavern At Phipps,American Restaurant,33.85175653600814,-84.36164388133115,,B
49,Tiffany & Co.,Jewelry Store,33.852818,-84.3619724,,B
0,Total Wine & More,Beer Store,33.8588311,-84.3420887,,B
1,Mellow Mushroom,Pizza Place,33.861302,-84.339921,,B
2,Willy's Mexicana Grill,Mexican Restaurant,33.85670882239421,-84.34389533334705,Brookhaven,B
4,City Dog Market,Pet Store,33.86710619999999,-84.33628019999999,,A
5,Waffle House,Diner,33.861114123466024,-84.33914101858608,,B
6,The Beer Growler Brookhaven,Beer Store,33.860912799805604,-84.33117709778938,,B
7,Souper Jenny,Soup Place,33.86795793568412,-84.33584867900962,,B
8,Big Peach Running Co.,Sporting Goods Shop,33.86995536316804,-84.33623556273145,,B
9,Kaleidoscope Bistro & Pub,American Restaurant,33.860906159583195,-84.33202317451683,,B
10,Valenza Italian,Italian Restaurant,33.86073757875481,-84.33006815560559,,B
11,Verde,Taco Place,33.86099355389824,-84.33080015565712,,B
12,The One Sushi +,Asian Restaurant,33.86114258194967,-84.33200619611539,,B
13,VERO pizzaria,Pizza Place,33.860761258891145,-84.33019674012043,,B
14,Olde Blind Dog Irish Pub,Irish Pub,33.87005543462317,-84.33631611546707,,B
15,HAVEN Restaurant & Bar,American Restaurant,33.86076222664154,-84.33048552541577,,B
16,Publix,Grocery Store,33.870076165321166,-84.33472232916111,,B
17,Newk's Eatery,Sandwich Place,33.87024828366323,-84.33557724892859,,B
18,Cinébistro at Town Brookhaven,Movie Theater,33.870974728791396,-84.33764194978625,,B
20,Marshalls,Department Store,33.871214068473805,-84.33682206148973,,B
21,Natural Body Spa,Spa,33.861028575477306,-84.33032063625879,,B
25,European Wax Center,Health & Beauty Service,33.870236512050404,-84.33594416148578,,B
26,Hobnob,American Restaurant,33.87050140129664,-84.33658972506122,,B
28,LA Fitness,Gym / Fitness Center,33.8723119354117,-84.33470587290665,,B
30,Town Brookhaven,Shopping Mall,33.870137423198855,-84.33594562904638,,B
38,Oglethorpe University,College & University,33.87483204849893,-84.33224223906507,,B
44,Avellino's,Pizza Place,33.88085841849446,-84.34267530718776,,A
1,Nam Phuong,Vietnamese Restaurant,33.861269253111324,-84.3079345243711,,B
3,Pho Dai Loi 2,Vietnamese Restaurant,33.86514532605898,-84.30489897784675,,B
5,La Costilla Grill,Mexican Restaurant,33.858726148786936,-84.30936830715405,,B
9,Atlanta Vintage Books,Bookstore,33.86671633357492,-84.30979614173685,,B
10,Planet Fitness,Gym / Fitness Center,33.86423768898511,-84.3059021354834,,B
14,Smoothie King,Smoothie Shop,33.857961,-84.312474,,B
16,57th Fighter Group Restaurant,American Restaurant,33.872632031153465,-84.30571015697502,,B
17,Com Vietnamese Grill Restaurant,Vietnamese Restaurant,33.85986726744913,-84.30899439150676,,B
20,Crawfish Shack Seafood,Seafood Restaurant,33.8682071685345,-84.29977125044324,,B
21,Mariscos La Riviera Nayarit,Seafood Restaurant,33.85878430508457,-84.30987266601764,,B
26,Ashford Park,Playground,33.87504389259171,-84.32613711563754,,B
27,QuikTrip,Convenience Store,33.8613382889898,-84.30881604986203,,B
28,bismillah cafe,Middle Eastern Restaurant,33.86069497195627,-84.30945493305258,,B
30,Brookhaven Farmers Market,Farmers Market,33.86055465111413,-84.33018343057483,,B
38,El Potro,Mexican Restaurant,33.84525257722314,-84.32674660352019,,B
39,Ross Dress for Less,Clothing Store,33.86295605561853,-84.30828217249304,,B
42,Follies,Strip Club,33.86218334524426,-84.30676371879834,,B
43,RaceTrac,Gas Station,33.865689,-84.309854,,B
44,DeKalb-Peachtree Airport (PDK) (DeKalb-Peachtree Airport),Airport,33.877384088702854,-84.30432115561435,,A
45,Dresden Park,Park,33.86793181959724,-84.3137800201156,,B
1,Marco's Pizza,Pizza Place,33.86226461,-84.28754287,,B
7,Purnima,Indian Restaurant,33.877129830779495,-84.293216682349,,B
10,Publix,Grocery Store,33.86267361748772,-84.28782889548653,,B
11,Pho 24,Vietnamese Restaurant,33.877427879602465,-84.29307430040058,,B
15,QuikTrip,Convenience Store,33.87955967623364,-84.27471528080804,,B
16,Phở Bắc,Vietnamese Restaurant,33.88469065278983,-84.28800131125543,,B
21,Chocolaté Coffee,Coffee Shop,33.86235568214042,-84.28746248674226,,B
22,Food Terminal,Asian Restaurant,33.887573070927594,-84.28779806008615,,B
23,Chick Fil A,Fast Food Restaurant,33.88193302532809,-84.29656277207461,,B
26,Harmony Vegetarian Chinese Restaurant,Vegetarian / Vegan Restaurant,33.884668084239934,-84.28774539574546,,B
27,Playground At Peachtree DeKalb Airport,Playground,33.876695057435,-84.3040109124806,,B
28,One on One Physical Therapy and Pilates,Physical Therapist,33.87605196375476,-84.27591131184701,,B
31,Las Tortas Locas,Burrito Place,33.859938304413475,-84.30883515155838,,B
32,Canton House Chinese Restaurant,Chinese Restaurant,33.88261219748068,-84.28951838898655,,B
35,Stone Summit Climbing & Fitness,Gym / Fitness Center,33.88421656841107,-84.2676643753611,,B
36,Taqueria Los Rayos,Mexican Restaurant,33.86027883417104,-84.31024335861093,,B
37,Dish Korean Cuisine,Korean Restaurant,33.88771548381465,-84.28797402216318,,B
39,Ponko Chicken,Fried Chicken Joint,33.878117789232775,-84.27062168987314,,B
41,El Taco Veloz,Mexican Restaurant,33.89111171159787,-84.285680022907,,B
42,Taqueria del Sol,Taco Place,33.88374946436994,-84.31605939208278,,B
46,Frosty Caboose,Ice Cream Shop,33.89329270813606,-84.29980371036622,,B
48,Mini Hot Pot,Hotpot Restaurant,33.88419611211055,-84.28754072497853,,B
30,Victoria's Secret PINK,Lingerie Store,33.84956253843326,-84.2546825955916,,B
31,Mediterranean Bakery,Falafel Restaurant,33.88675145286141,-84.25516113169667,,B
32,Victoria's Secret,Lingerie Store,33.84939,-84.254671,,B
38,Regal Cinemas Hollywood 24 @ North I-85,Movie Theater,33.87102872930576,-84.27709249311468,,B
40,Little Cuba,Cuban Restaurant,33.88589055350883,-84.25601327355689,,B
45,Mr Cue's II Billiards & Burgers,Pool Hall,33.8845836528915,-84.24843884783014,,B
32,DSW Designer Shoe Warehouse,Shoe Store,33.8497781,-84.2425176,,B
35,DSW,Shoe Store,33.849286988038735,-84.24244606955095,,B
49,Rooftop at M. (Marlows Tavern),Whisky Bar,33.84711530026528,-84.24856521769597,,B
19,Kochi Sushi & Hibachi,Japanese Restaurant,33.85530170448465,-84.20980617375382,,B
22,Heritage Golf Links,Golf Course,33.879913072807675,-84.20707462968335,,B
23,Furbusters,Pet Store,33.853537078103265,-84.21478762923199,,B
24,L'Thai Organic Cuisine & Wine Bar,Asian Restaurant,33.867210148232935,-84.1915174405374,,B
25,San Pancho Taqueria,Mexican Restaurant,33.86740129688308,-84.1916385925051,,B
27,Firehouse Subs,Sandwich Place,33.855416,-84.209813,,B
28,Walgreens,Pharmacy,33.85637625896191,-84.2095486074686,,B
34,Main Moon,Chinese Restaurant,33.85238613211163,-84.20685905400596,,B
35,Tucker Farmers Market,Farmers Market,33.853416327661606,-84.21384248016463,,B
36,Growler Time,Beer Store,33.8529529394245,-84.21415674000326,,B
39,Lucky Shoals Park,Baseball Field,33.881702343505054,-84.19976480217396,,B
45,Great Clips,Salon / Barbershop,33.85552212719942,-84.20630484522798,,B
47,Value Village Thrift Store,Antique Shop,33.84846419207508,-84.2238350591277,,B
48,Moe's Southwest Grill,Mexican Restaurant,33.85030384596122,-84.20600697553304,,B
1,Mezza Luna Trattoria,Italian Restaurant,33.8827477,-84.50489,,B
2,US Cafe Express,Burger Joint,33.88281266011106,-84.48710260909246,,B
3,Tacos La Villa,Taco Place,33.893432443727384,-84.47736663830891,,B
4,Siam Square Thai Cuisine,Thai Restaurant,33.89830003367737,-84.49571578358686,,A
5,T.J. Maxx,Department Store,33.88944646844946,-84.47812888018574,,B
6,Cost Plus World Market,Furniture / Home Store,33.8901609,-84.4767457,,B
8,WiseAsh Cigars,Smoke Shop,33.89309886966198,-84.47731691822028,,B
9,X3 Sports - Marietta,Gym / Fitness Center,33.90425982427382,-84.48606491088867,,B
10,Minato Japanese Restaurant,Sushi Restaurant,33.88430441906004,-84.4752321815198,,B
11,Blue Moon Pizza,Pizza Place,33.90437799298867,-84.48551442082577,,B
12,Porch Light Latin Kitchen,Latin American Restaurant,33.88518602677625,-84.5155622932842,,B
13,I Love Sushi,Sushi Restaurant,33.90135996264088,-84.48733368473641,,B
14,Saigon Cafe Smyrna,Vietnamese Restaurant,33.88703403564009,-84.47551864350098,,B
15,DaVinci's Smyrna,Pizza Place,33.88344570358938,-84.50085724965379,,B
16,Smyrna Community Center,Event Space,33.88625102017681,-84.51630166312825,,B
17,The Juicy Crab,Seafood Restaurant,33.890820173517184,-84.47739397023915,,B
18,Atlanta Beauty Depot,Cosmetics Shop,33.892063394602715,-84.47845362684595,,B
19,CrossFit South Cobb,Gym,33.88991327171226,-84.5063148856722,,B
